pm10,date (Europe/London)
3,2025-12-04 17:38:21.275000+00:00
3,2025-12-04 17:38:19.299000+00:00
2,2025-12-04 17:38:17.297000+00:00
2,2025-12-04 17:38:15.275000+00:00
2,2025-12-04 17:38:13.316000+00:00
2,2025-12-04 17:38:11.327000+00:00
2,2025-12-04 17:38:09.263000+00:00
2,2025-12-04 17:38:07.251000+00:00
2,2025-12-04 17:38:05.246000+00:00
5,2025-12-04 17:38:03.294000+00:00
5,2025-12-04 17:38:01.244000+00:00
5,2025-12-04 17:37:59.245000+00:00
5,2025-12-04 17:37:57.273000+00:00
5,2025-12-04 17:37:55.256000+00:00
5,2025-12-04 17:37:53.243000+00:00
5,2025-12-04 17:37:51.243000+00:00
4,2025-12-04 17:37:49.272000+00:00
4,2025-12-04 17:37:47.253000+00:00
4,2025-12-04 17:37:45.273000+00:00
4,2025-12-04 17:37:43.244000+00:00
4,2025-12-04 17:37:41.350000+00:00
4,2025-12-04 17:37:39.272000+00:00
4,2025-12-04 17:37:37.355000+00:00
3,2025-12-04 17:37:35.271000+00:00
3,2025-12-04 17:37:33.321000+00:00
3,2025-12-04 17:37:31.277000+00:00
3,2025-12-04 17:37:29.256000+00:00
3,2025-12-04 17:37:27.243000+00:00
3,2025-12-04 17:37:25.414000+00:00
3,2025-12-04 17:37:23.304000+00:00
4,2025-12-04 17:37:21.244000+00:00
4,2025-12-04 17:37:19.272000+00:00
4,2025-12-04 17:37:17.246000+00:00
4,2025-12-04 17:37:15.306000+00:00
4,2025-12-04 17:37:13.384000+00:00
4,2025-12-04 17:37:11.283000+00:00
3,2025-12-04 17:37:09.289000+00:00
4,2025-12-04 17:37:07.300000+00:00
4,2025-12-04 17:37:05.273000+00:00
4,2025-12-04 17:37:03.430000+00:00
4,2025-12-04 17:37:01.245000+00:00
4,2025-12-04 17:36:59.244000+00:00
4,2025-12-04 17:36:57.273000+00:00
3,2025-12-04 17:36:55.245000+00:00
3,2025-12-04 17:36:53.278000+00:00
3,2025-12-04 17:36:51.248000+00:00
3,2025-12-04 17:36:49.280000+00:00
3,2025-12-04 17:36:47.266000+00:00
3,2025-12-04 17:36:45.291000+00:00
3,2025-12-04 17:36:43.244000+00:00
3,2025-12-04 17:36:41.275000+00:00
4,2025-12-04 17:36:39.276000+00:00
3,2025-12-04 17:36:37.289000+00:00
3,2025-12-04 17:36:35.256000+00:00
3,2025-12-04 17:36:33.273000+00:00
3,2025-12-04 17:36:31.306000+00:00
3,2025-12-04 17:36:29.297000+00:00
3,2025-12-04 17:36:27.302000+00:00
4,2025-12-04 17:36:25.318000+00:00
4,2025-12-04 17:36:23.376000+00:00
3,2025-12-04 17:36:21.319000+00:00
2,2025-12-04 17:36:19.273000+00:00
2,2025-12-04 17:36:17.275000+00:00
2,2025-12-04 17:36:15.255000+00:00
2,2025-12-04 17:36:13.293000+00:00
2,2025-12-04 17:36:11.284000+00:00
1,2025-12-04 17:36:09.251000+00:00
2,2025-12-04 17:36:07.315000+00:00
2,2025-12-04 17:36:05.318000+00:00
3,2025-12-04 17:36:03.408000+00:00
3,2025-12-04 17:36:01.297000+00:00
3,2025-12-04 17:35:59.334000+00:00
3,2025-12-04 17:35:57.258000+00:00
3,2025-12-04 17:35:55.292000+00:00
3,2025-12-04 17:35:53.474000+00:00
3,2025-12-04 17:35:51.247000+00:00
3,2025-12-04 17:35:49.247000+00:00
3,2025-12-04 17:35:47.265000+00:00
3,2025-12-04 17:35:45.277000+00:00
3,2025-12-04 17:35:43.280000+00:00
3,2025-12-04 17:35:41.278000+00:00
3,2025-12-04 17:35:39.272000+00:00
2,2025-12-04 17:35:37.275000+00:00
4,2025-12-04 17:35:35.268000+00:00
2,2025-12-04 17:35:33.246000+00:00
3,2025-12-04 17:35:31.280000+00:00
3,2025-12-04 17:35:29.255000+00:00
3,2025-12-04 17:35:27.298000+00:00
3,2025-12-04 17:35:25.279000+00:00
3,2025-12-04 17:35:23.323000+00:00
3,2025-12-04 17:35:21.273000+00:00
3,2025-12-04 17:35:19.259000+00:00
3,2025-12-04 17:35:17.273000+00:00
3,2025-12-04 17:35:15.320000+00:00
3,2025-12-04 17:35:13.264000+00:00
3,2025-12-04 17:35:11.300000+00:00
3,2025-12-04 17:35:09.248000+00:00
3,2025-12-04 17:35:07.257000+00:00
3,2025-12-04 17:35:05.280000+00:00
3,2025-12-04 17:35:03.257000+00:00
4,2025-12-04 17:35:01.323000+00:00
4,2025-12-04 17:34:59.254000+00:00
4,2025-12-04 17:34:57.250000+00:00
3,2025-12-04 17:34:55.280000+00:00
3,2025-12-04 17:34:53.335000+00:00
4,2025-12-04 17:34:51.249000+00:00
5,2025-12-04 17:34:49.294000+00:00
5,2025-12-04 17:34:47.369000+00:00
5,2025-12-04 17:34:45.314000+00:00
4,2025-12-04 17:34:43.285000+00:00
5,2025-12-04 17:34:41.268000+00:00
5,2025-12-04 17:34:39.279000+00:00
6,2025-12-04 17:34:37.273000+00:00
6,2025-12-04 17:34:35.299000+00:00
5,2025-12-04 17:34:33.474000+00:00
6,2025-12-04 17:34:31.253000+00:00
6,2025-12-04 17:34:29.316000+00:00
6,2025-12-04 17:34:27.257000+00:00
4,2025-12-04 17:34:25.439000+00:00
4,2025-12-04 17:34:23.262000+00:00
4,2025-12-04 17:34:21.417000+00:00
4,2025-12-04 17:34:19.322000+00:00
4,2025-12-04 17:34:17.277000+00:00
4,2025-12-04 17:34:15.348000+00:00
3,2025-12-04 17:34:13.291000+00:00
3,2025-12-04 17:34:11.278000+00:00
3,2025-12-04 17:34:09.253000+00:00
4,2025-12-04 17:34:07.301000+00:00
4,2025-12-04 17:34:05.308000+00:00
4,2025-12-04 17:34:03.271000+00:00
4,2025-12-04 17:34:01.252000+00:00
5,2025-12-04 17:33:57.316000+00:00
5,2025-12-04 17:33:55.278000+00:00
5,2025-12-04 17:33:53.252000+00:00
5,2025-12-04 17:33:51.283000+00:00
5,2025-12-04 17:33:49.271000+00:00
5,2025-12-04 17:33:47.272000+00:00
5,2025-12-04 17:33:45.248000+00:00
5,2025-12-04 17:33:43.249000+00:00
5,2025-12-04 17:33:41.289000+00:00
7,2025-12-04 17:33:39.263000+00:00
6,2025-12-04 17:33:37.260000+00:00
6,2025-12-04 17:33:35.276000+00:00
6,2025-12-04 17:33:33.263000+00:00
5,2025-12-04 17:33:31.260000+00:00
4,2025-12-04 17:33:29.304000+00:00
4,2025-12-04 17:33:27.416000+00:00
4,2025-12-04 17:33:25.370000+00:00
4,2025-12-04 17:33:23.264000+00:00
4,2025-12-04 17:33:21.286000+00:00
4,2025-12-04 17:33:19.272000+00:00
4,2025-12-04 17:33:17.283000+00:00
4,2025-12-04 17:33:15.345000+00:00
4,2025-12-04 17:33:13.290000+00:00
4,2025-12-04 17:33:11.274000+00:00
4,2025-12-04 17:33:09.254000+00:00
3,2025-12-04 17:33:07.423000+00:00
3,2025-12-04 17:33:05.302000+00:00
3,2025-12-04 17:33:03.335000+00:00
2,2025-12-04 17:33:01.331000+00:00
2,2025-12-04 17:32:59.249000+00:00
2,2025-12-04 17:32:57.334000+00:00
2,2025-12-04 17:32:55.263000+00:00
3,2025-12-04 17:32:53.297000+00:00
3,2025-12-04 17:32:51.252000+00:00
3,2025-12-04 17:32:49.267000+00:00
3,2025-12-04 17:32:47.340000+00:00
3,2025-12-04 17:32:45.262000+00:00
3,2025-12-04 17:32:43.278000+00:00
3,2025-12-04 17:32:41.247000+00:00
3,2025-12-04 17:32:39.252000+00:00
3,2025-12-04 17:32:37.252000+00:00
3,2025-12-04 17:32:35.262000+00:00
3,2025-12-04 17:32:33.412000+00:00
3,2025-12-04 17:32:31.280000+00:00
3,2025-12-04 17:32:29.289000+00:00
4,2025-12-04 17:32:27.361000+00:00
4,2025-12-04 17:32:25.298000+00:00
4,2025-12-04 17:32:23.261000+00:00
4,2025-12-04 17:32:21.312000+00:00
4,2025-12-04 17:32:19.248000+00:00
4,2025-12-04 17:32:17.283000+00:00
4,2025-12-04 17:32:15.292000+00:00
4,2025-12-04 17:32:13.290000+00:00
4,2025-12-04 17:32:11.300000+00:00
5,2025-12-04 17:32:09.302000+00:00
5,2025-12-04 17:32:07.250000+00:00
5,2025-12-04 17:32:05.349000+00:00
5,2025-12-04 17:32:03.275000+00:00
4,2025-12-04 17:32:01.289000+00:00
4,2025-12-04 17:31:59.317000+00:00
5,2025-12-04 17:31:57.254000+00:00
5,2025-12-04 17:31:55.259000+00:00
5,2025-12-04 17:31:53.258000+00:00
4,2025-12-04 17:31:51.307000+00:00
5,2025-12-04 17:31:49.436000+00:00
5,2025-12-04 17:31:47.329000+00:00
5,2025-12-04 17:31:45.326000+00:00
5,2025-12-04 17:31:43.249000+00:00
5,2025-12-04 17:31:41.276000+00:00
5,2025-12-04 17:31:39.296000+00:00
4,2025-12-04 17:31:37.251000+00:00
5,2025-12-04 17:31:35.251000+00:00
4,2025-12-04 17:31:33.327000+00:00
3,2025-12-04 17:31:31.267000+00:00
3,2025-12-04 17:31:29.304000+00:00
3,2025-12-04 17:31:27.290000+00:00
3,2025-12-04 17:31:25.275000+00:00
3,2025-12-04 17:31:23.318000+00:00
3,2025-12-04 17:31:21.322000+00:00
3,2025-12-04 17:31:19.266000+00:00
4,2025-12-04 17:31:17.253000+00:00
4,2025-12-04 17:31:15.488000+00:00
3,2025-12-04 17:31:13.272000+00:00
3,2025-12-04 17:31:11.323000+00:00
3,2025-12-04 17:31:09.271000+00:00
4,2025-12-04 17:31:07.272000+00:00
3,2025-12-04 17:31:05.252000+00:00
4,2025-12-04 17:31:03.262000+00:00
4,2025-12-04 17:31:01.256000+00:00
4,2025-12-04 17:30:59.315000+00:00
5,2025-12-04 17:30:57.279000+00:00
5,2025-12-04 17:30:55.308000+00:00
5,2025-12-04 17:30:53.298000+00:00
5,2025-12-04 17:30:51.352000+00:00
4,2025-12-04 17:30:49.250000+00:00
4,2025-12-04 17:30:47.252000+00:00
4,2025-12-04 17:30:45.328000+00:00
4,2025-12-04 17:30:43.300000+00:00
4,2025-12-04 17:30:41.317000+00:00
5,2025-12-04 17:30:39.253000+00:00
4,2025-12-04 17:30:37.418000+00:00
4,2025-12-04 17:30:35.271000+00:00
4,2025-12-04 17:30:33.252000+00:00
4,2025-12-04 17:30:31.251000+00:00
4,2025-12-04 17:30:29.521000+00:00
3,2025-12-04 17:30:27.271000+00:00
3,2025-12-04 17:30:25.298000+00:00
5,2025-12-04 17:30:23.291000+00:00
4,2025-12-04 17:30:21.290000+00:00
4,2025-12-04 17:30:19.277000+00:00
4,2025-12-04 17:30:17.251000+00:00
4,2025-12-04 17:30:15.336000+00:00
4,2025-12-04 17:30:13.274000+00:00
3,2025-12-04 17:30:11.261000+00:00
4,2025-12-04 17:30:09.257000+00:00
4,2025-12-04 17:30:07.256000+00:00
5,2025-12-04 17:30:05.325000+00:00
5,2025-12-04 17:30:03.312000+00:00
3,2025-12-04 17:30:01.303000+00:00
3,2025-12-04 17:29:59.327000+00:00
3,2025-12-04 17:29:57.251000+00:00
3,2025-12-04 17:29:55.252000+00:00
3,2025-12-04 17:29:53.326000+00:00
3,2025-12-04 17:29:51.368000+00:00
4,2025-12-04 17:29:49.253000+00:00
4,2025-12-04 17:29:47.251000+00:00
4,2025-12-04 17:29:45.356000+00:00
4,2025-12-04 17:29:43.251000+00:00
4,2025-12-04 17:29:41.271000+00:00
4,2025-12-04 17:29:39.462000+00:00
4,2025-12-04 17:29:37.303000+00:00
4,2025-12-04 17:29:35.431000+00:00
4,2025-12-04 17:29:33.272000+00:00
4,2025-12-04 17:29:31.337000+00:00
4,2025-12-04 17:29:29.319000+00:00
4,2025-12-04 17:29:27.294000+00:00
4,2025-12-04 17:29:25.396000+00:00
4,2025-12-04 17:29:23.321000+00:00
4,2025-12-04 17:29:21.287000+00:00
4,2025-12-04 17:29:19.277000+00:00
3,2025-12-04 17:29:17.256000+00:00
3,2025-12-04 17:29:15.323000+00:00
3,2025-12-04 17:29:13.259000+00:00
3,2025-12-04 17:29:11.298000+00:00
3,2025-12-04 17:29:09.298000+00:00
3,2025-12-04 17:29:07.272000+00:00
3,2025-12-04 17:29:05.325000+00:00
3,2025-12-04 17:29:03.406000+00:00
3,2025-12-04 17:29:01.254000+00:00
3,2025-12-04 17:28:59.271000+00:00
3,2025-12-04 17:28:57.348000+00:00
3,2025-12-04 17:28:55.254000+00:00
3,2025-12-04 17:28:53.290000+00:00
4,2025-12-04 17:28:51.298000+00:00
4,2025-12-04 17:28:49.417000+00:00
4,2025-12-04 17:28:47.254000+00:00
4,2025-12-04 17:28:45.308000+00:00
4,2025-12-04 17:28:43.380000+00:00
4,2025-12-04 17:28:41.285000+00:00
4,2025-12-04 17:28:39.260000+00:00
4,2025-12-04 17:28:37.386000+00:00
4,2025-12-04 17:28:35.303000+00:00
4,2025-12-04 17:28:33.308000+00:00
5,2025-12-04 17:28:31.325000+00:00
5,2025-12-04 17:28:29.307000+00:00
5,2025-12-04 17:28:27.310000+00:00
5,2025-12-04 17:28:25.263000+00:00
5,2025-12-04 17:28:23.324000+00:00
5,2025-12-04 17:28:21.361000+00:00
4,2025-12-04 17:28:19.261000+00:00
5,2025-12-04 17:28:17.378000+00:00
5,2025-12-04 17:28:15.296000+00:00
6,2025-12-04 17:28:13.274000+00:00
6,2025-12-04 17:28:11.255000+00:00
6,2025-12-04 17:28:09.261000+00:00
6,2025-12-04 17:28:07.291000+00:00
6,2025-12-04 17:28:05.289000+00:00
6,2025-12-04 17:28:03.336000+00:00
6,2025-12-04 17:28:01.298000+00:00
6,2025-12-04 17:27:59.253000+00:00
6,2025-12-04 17:27:57.256000+00:00
6,2025-12-04 17:27:55.257000+00:00
6,2025-12-04 17:27:53.259000+00:00
6,2025-12-04 17:27:51.302000+00:00
6,2025-12-04 17:27:49.258000+00:00
6,2025-12-04 17:27:47.314000+00:00
6,2025-12-04 17:27:45.258000+00:00
6,2025-12-04 17:27:43.263000+00:00
6,2025-12-04 17:27:41.279000+00:00
6,2025-12-04 17:27:39.267000+00:00
6,2025-12-04 17:27:37.285000+00:00
6,2025-12-04 17:27:35.298000+00:00
6,2025-12-04 17:27:33.308000+00:00
5,2025-12-04 17:27:31.353000+00:00
5,2025-12-04 17:27:29.254000+00:00
5,2025-12-04 17:27:27.323000+00:00
6,2025-12-04 17:27:25.258000+00:00
5,2025-12-04 17:27:23.254000+00:00
5,2025-12-04 17:27:21.295000+00:00
4,2025-12-04 17:27:19.272000+00:00
4,2025-12-04 17:27:17.266000+00:00
4,2025-12-04 17:27:15.312000+00:00
4,2025-12-04 17:27:13.269000+00:00
4,2025-12-04 17:27:11.254000+00:00
4,2025-12-04 17:27:09.253000+00:00
4,2025-12-04 17:27:07.253000+00:00
4,2025-12-04 17:27:05.296000+00:00
4,2025-12-04 17:27:03.284000+00:00
4,2025-12-04 17:27:01.306000+00:00
4,2025-12-04 17:26:59.253000+00:00
4,2025-12-04 17:26:57.290000+00:00
4,2025-12-04 17:26:55.320000+00:00
4,2025-12-04 17:26:53.266000+00:00
4,2025-12-04 17:26:51.260000+00:00
3,2025-12-04 17:26:49.254000+00:00
3,2025-12-04 17:26:47.436000+00:00
3,2025-12-04 17:26:45.273000+00:00
2,2025-12-04 17:26:43.258000+00:00
2,2025-12-04 17:26:41.256000+00:00
2,2025-12-04 17:26:39.336000+00:00
2,2025-12-04 17:26:37.335000+00:00
1,2025-12-04 17:26:35.328000+00:00
1,2025-12-04 17:26:33.327000+00:00
2,2025-12-04 17:26:31.253000+00:00
3,2025-12-04 17:26:29.274000+00:00
3,2025-12-04 17:26:27.372000+00:00
2,2025-12-04 17:26:25.255000+00:00
2,2025-12-04 17:26:23.252000+00:00
2,2025-12-04 17:26:21.295000+00:00
2,2025-12-04 17:26:19.334000+00:00
4,2025-12-04 17:26:17.324000+00:00
4,2025-12-04 17:26:15.360000+00:00
3,2025-12-04 17:26:13.271000+00:00
3,2025-12-04 17:26:11.275000+00:00
4,2025-12-04 17:26:09.263000+00:00
3,2025-12-04 17:26:07.255000+00:00
3,2025-12-04 17:26:05.327000+00:00
3,2025-12-04 17:26:03.359000+00:00
3,2025-12-04 17:26:01.272000+00:00
2,2025-12-04 17:25:59.337000+00:00
2,2025-12-04 17:25:57.271000+00:00
2,2025-12-04 17:25:55.257000+00:00
2,2025-12-04 17:25:53.272000+00:00
3,2025-12-04 17:25:51.360000+00:00
3,2025-12-04 17:25:49.259000+00:00
3,2025-12-04 17:25:47.272000+00:00
3,2025-12-04 17:25:45.291000+00:00
3,2025-12-04 17:25:43.284000+00:00
4,2025-12-04 17:25:41.262000+00:00
4,2025-12-04 17:25:39.270000+00:00
4,2025-12-04 17:25:37.254000+00:00
3,2025-12-04 17:25:35.261000+00:00
3,2025-12-04 17:25:33.254000+00:00
5,2025-12-04 17:25:31.257000+00:00
5,2025-12-04 17:25:29.263000+00:00
5,2025-12-04 17:25:27.267000+00:00
5,2025-12-04 17:25:25.342000+00:00
5,2025-12-04 17:25:23.272000+00:00
4,2025-12-04 17:25:21.260000+00:00
5,2025-12-04 17:25:19.298000+00:00
5,2025-12-04 17:25:17.304000+00:00
5,2025-12-04 17:25:15.299000+00:00
5,2025-12-04 17:25:13.263000+00:00
5,2025-12-04 17:25:11.318000+00:00
5,2025-12-04 17:25:09.263000+00:00
5,2025-12-04 17:25:07.321000+00:00
4,2025-12-04 17:25:05.278000+00:00
4,2025-12-04 17:25:03.349000+00:00
5,2025-12-04 17:25:01.271000+00:00
5,2025-12-04 17:24:59.310000+00:00
5,2025-12-04 17:24:57.264000+00:00
4,2025-12-04 17:24:55.272000+00:00
4,2025-12-04 17:24:53.286000+00:00
4,2025-12-04 17:24:51.267000+00:00
5,2025-12-04 17:24:49.256000+00:00
4,2025-12-04 17:24:47.277000+00:00
4,2025-12-04 17:24:45.268000+00:00
4,2025-12-04 17:24:43.257000+00:00
4,2025-12-04 17:24:41.417000+00:00
4,2025-12-04 17:24:39.266000+00:00
2,2025-12-04 17:24:37.258000+00:00
2,2025-12-04 17:24:35.297000+00:00
2,2025-12-04 17:24:33.272000+00:00
3,2025-12-04 17:24:31.290000+00:00
3,2025-12-04 17:24:29.324000+00:00
3,2025-12-04 17:24:27.257000+00:00
3,2025-12-04 17:24:25.305000+00:00
3,2025-12-04 17:24:23.270000+00:00
3,2025-12-04 17:24:21.339000+00:00
3,2025-12-04 17:24:19.268000+00:00
3,2025-12-04 17:24:17.267000+00:00
3,2025-12-04 17:24:15.269000+00:00
4,2025-12-04 17:24:13.320000+00:00
3,2025-12-04 17:24:11.320000+00:00
4,2025-12-04 17:24:09.366000+00:00
4,2025-12-04 17:24:07.398000+00:00
4,2025-12-04 17:24:05.453000+00:00
4,2025-12-04 17:24:03.286000+00:00
3,2025-12-04 17:24:01.259000+00:00
3,2025-12-04 17:23:59.272000+00:00
3,2025-12-04 17:23:57.272000+00:00
3,2025-12-04 17:23:55.300000+00:00
5,2025-12-04 17:23:53.317000+00:00
5,2025-12-04 17:23:51.265000+00:00
5,2025-12-04 17:23:49.264000+00:00
5,2025-12-04 17:23:47.257000+00:00
5,2025-12-04 17:23:45.257000+00:00
4,2025-12-04 17:23:43.280000+00:00
4,2025-12-04 17:23:41.281000+00:00
4,2025-12-04 17:23:39.277000+00:00
4,2025-12-04 17:23:37.296000+00:00
4,2025-12-04 17:23:35.260000+00:00
4,2025-12-04 17:23:33.273000+00:00
4,2025-12-04 17:23:31.300000+00:00
3,2025-12-04 17:23:29.302000+00:00
3,2025-12-04 17:23:27.295000+00:00
4,2025-12-04 17:23:25.271000+00:00
4,2025-12-04 17:23:23.274000+00:00
4,2025-12-04 17:23:21.282000+00:00
4,2025-12-04 17:23:19.300000+00:00
4,2025-12-04 17:23:17.259000+00:00
4,2025-12-04 17:23:15.276000+00:00
4,2025-12-04 17:23:13.261000+00:00
4,2025-12-04 17:23:11.358000+00:00
4,2025-12-04 17:23:09.259000+00:00
5,2025-12-04 17:23:07.298000+00:00
5,2025-12-04 17:23:05.272000+00:00
5,2025-12-04 17:23:03.265000+00:00
5,2025-12-04 17:23:01.314000+00:00
5,2025-12-04 17:22:59.257000+00:00
5,2025-12-04 17:22:57.260000+00:00
5,2025-12-04 17:22:55.260000+00:00
5,2025-12-04 17:22:53.258000+00:00
5,2025-12-04 17:22:51.379000+00:00
5,2025-12-04 17:22:49.323000+00:00
5,2025-12-04 17:22:47.268000+00:00
5,2025-12-04 17:22:45.395000+00:00
5,2025-12-04 17:22:43.345000+00:00
5,2025-12-04 17:22:41.295000+00:00
5,2025-12-04 17:22:39.304000+00:00
5,2025-12-04 17:22:37.349000+00:00
5,2025-12-04 17:22:35.258000+00:00
5,2025-12-04 17:22:33.327000+00:00
5,2025-12-04 17:22:31.272000+00:00
5,2025-12-04 17:22:29.304000+00:00
5,2025-12-04 17:22:27.289000+00:00
5,2025-12-04 17:22:25.272000+00:00
6,2025-12-04 17:22:23.299000+00:00
6,2025-12-04 17:22:21.259000+00:00
5,2025-12-04 17:22:19.317000+00:00
5,2025-12-04 17:22:17.259000+00:00
6,2025-12-04 17:22:15.297000+00:00
6,2025-12-04 17:22:13.278000+00:00
6,2025-12-04 17:22:11.296000+00:00
6,2025-12-04 17:22:09.262000+00:00
6,2025-12-04 17:22:07.281000+00:00
6,2025-12-04 17:22:05.312000+00:00
6,2025-12-04 17:22:03.290000+00:00
6,2025-12-04 17:22:01.260000+00:00
5,2025-12-04 17:21:59.317000+00:00
5,2025-12-04 17:21:57.276000+00:00
6,2025-12-04 17:21:55.259000+00:00
6,2025-12-04 17:21:53.298000+00:00
6,2025-12-04 17:21:51.364000+00:00
5,2025-12-04 17:21:49.336000+00:00
5,2025-12-04 17:21:47.263000+00:00
4,2025-12-04 17:21:45.336000+00:00
4,2025-12-04 17:21:43.302000+00:00
4,2025-12-04 17:21:41.260000+00:00
5,2025-12-04 17:21:39.270000+00:00
5,2025-12-04 17:21:37.272000+00:00
5,2025-12-04 17:21:35.299000+00:00
5,2025-12-04 17:21:33.323000+00:00
5,2025-12-04 17:21:31.261000+00:00
5,2025-12-04 17:21:29.273000+00:00
5,2025-12-04 17:21:27.304000+00:00
3,2025-12-04 17:21:25.264000+00:00
3,2025-12-04 17:21:23.264000+00:00
5,2025-12-04 17:21:21.257000+00:00
5,2025-12-04 17:21:19.271000+00:00
5,2025-12-04 17:21:17.267000+00:00
5,2025-12-04 17:21:15.282000+00:00
4,2025-12-04 17:21:13.281000+00:00
4,2025-12-04 17:21:11.362000+00:00
4,2025-12-04 17:21:09.417000+00:00
4,2025-12-04 17:21:07.258000+00:00
4,2025-12-04 17:21:05.552000+00:00
4,2025-12-04 17:21:03.335000+00:00
5,2025-12-04 17:21:01.310000+00:00
5,2025-12-04 17:20:59.276000+00:00
5,2025-12-04 17:20:57.335000+00:00
5,2025-12-04 17:20:55.309000+00:00
5,2025-12-04 17:20:53.303000+00:00
4,2025-12-04 17:20:51.274000+00:00
5,2025-12-04 17:20:49.362000+00:00
5,2025-12-04 17:20:47.350000+00:00
5,2025-12-04 17:20:45.343000+00:00
5,2025-12-04 17:20:43.319000+00:00
5,2025-12-04 17:20:41.328000+00:00
5,2025-12-04 17:20:39.334000+00:00
5,2025-12-04 17:20:37.266000+00:00
5,2025-12-04 17:20:35.280000+00:00
4,2025-12-04 17:20:33.272000+00:00
4,2025-12-04 17:20:31.344000+00:00
4,2025-12-04 17:20:29.288000+00:00
4,2025-12-04 17:20:27.288000+00:00
4,2025-12-04 17:20:25.272000+00:00
4,2025-12-04 17:20:23.324000+00:00
4,2025-12-04 17:20:21.280000+00:00
4,2025-12-04 17:20:19.365000+00:00
4,2025-12-04 17:20:17.257000+00:00
4,2025-12-04 17:20:15.308000+00:00
5,2025-12-04 17:20:13.348000+00:00
4,2025-12-04 17:20:11.279000+00:00
4,2025-12-04 17:20:09.265000+00:00
5,2025-12-04 17:20:07.322000+00:00
5,2025-12-04 17:20:05.260000+00:00
5,2025-12-04 17:20:03.332000+00:00
5,2025-12-04 17:20:01.266000+00:00
4,2025-12-04 17:19:59.272000+00:00
4,2025-12-04 17:19:57.258000+00:00
5,2025-12-04 17:19:55.298000+00:00
5,2025-12-04 17:19:53.328000+00:00
5,2025-12-04 17:19:51.259000+00:00
6,2025-12-04 17:19:49.258000+00:00
6,2025-12-04 17:19:47.288000+00:00
6,2025-12-04 17:19:45.288000+00:00
6,2025-12-04 17:19:43.295000+00:00
5,2025-12-04 17:19:41.298000+00:00
6,2025-12-04 17:19:39.274000+00:00
7,2025-12-04 17:19:37.289000+00:00
7,2025-12-04 17:19:35.346000+00:00
6,2025-12-04 17:19:33.304000+00:00
7,2025-12-04 17:19:31.289000+00:00
7,2025-12-04 17:19:29.257000+00:00
7,2025-12-04 17:19:27.273000+00:00
7,2025-12-04 17:19:25.278000+00:00
7,2025-12-04 17:19:23.289000+00:00
7,2025-12-04 17:19:21.349000+00:00
6,2025-12-04 17:19:19.272000+00:00
6,2025-12-04 17:19:17.271000+00:00
6,2025-12-04 17:19:15.264000+00:00
6,2025-12-04 17:19:13.276000+00:00
6,2025-12-04 17:19:11.298000+00:00
6,2025-12-04 17:19:09.340000+00:00
6,2025-12-04 17:19:07.265000+00:00
6,2025-12-04 17:19:05.317000+00:00
5,2025-12-04 17:19:03.362000+00:00
5,2025-12-04 17:19:01.289000+00:00
5,2025-12-04 17:18:59.305000+00:00
5,2025-12-04 17:18:57.263000+00:00
4,2025-12-04 17:18:55.273000+00:00
4,2025-12-04 17:18:53.293000+00:00
4,2025-12-04 17:18:51.261000+00:00
5,2025-12-04 17:18:49.345000+00:00
5,2025-12-04 17:18:47.288000+00:00
5,2025-12-04 17:18:45.263000+00:00
5,2025-12-04 17:18:43.289000+00:00
4,2025-12-04 17:18:41.291000+00:00
3,2025-12-04 17:18:39.320000+00:00
4,2025-12-04 17:18:37.313000+00:00
4,2025-12-04 17:18:35.272000+00:00
4,2025-12-04 17:18:33.300000+00:00
3,2025-12-04 17:18:31.269000+00:00
3,2025-12-04 17:18:29.313000+00:00
3,2025-12-04 17:18:27.294000+00:00
4,2025-12-04 17:18:25.271000+00:00
3,2025-12-04 17:18:23.261000+00:00
3,2025-12-04 17:18:21.273000+00:00
3,2025-12-04 17:18:19.347000+00:00
3,2025-12-04 17:18:17.308000+00:00
3,2025-12-04 17:18:15.260000+00:00
3,2025-12-04 17:18:13.270000+00:00
4,2025-12-04 17:18:11.272000+00:00
5,2025-12-04 17:18:09.302000+00:00
5,2025-12-04 17:18:07.271000+00:00
5,2025-12-04 17:18:05.263000+00:00
5,2025-12-04 17:18:03.302000+00:00
4,2025-12-04 17:18:01.296000+00:00
4,2025-12-04 17:17:59.351000+00:00
4,2025-12-04 17:17:57.351000+00:00
5,2025-12-04 17:17:55.302000+00:00
5,2025-12-04 17:17:53.264000+00:00
5,2025-12-04 17:17:51.317000+00:00
